timestamp,engine_id,mission_id,mission_phase,load_fraction,ambient_temperature_c,rpm,oil_temperature_c,coolant_temperature_c,oil_pressure_bar,manifold_pressure_bar,fuel_flow_kg_h,vibration_rms,exhaust_temperature_c,health_index,degradation_index,anomaly,fault_type,rul_hours,mission_duration_hours,mission_completion
2026-01-01 00:08:30,ENG-008,MISSION-008,takeoff,0.9377,27.479,4374.885,99.174,101.759,3.943,1.416,3.818,0.277,669.823,0.9399,0.0601,0,normal,215.787,5.924,1
2026-01-01 00:08:40,ENG-008,MISSION-008,takeoff,0.8623,27.784,4222.509,91.074,100.162,4.013,1.336,3.81,0.2994,653.972,0.9337,0.0663,0,normal,211.217,3.395,1
2026-01-01 00:08:50,ENG-008,MISSION-008,takeoff,0.8854,29.557,4318.649,94.184,100.212,4.179,1.43,3.896,0.2563,660.793,0.945,0.055,0,normal,210.531,5.878,1
2026-01-01 00:09:00,ENG-008,MISSION-008,takeoff,0.9086,26.651,4339.876,93.487,100.412,4.205,1.39,4.097,0.2708,660.432,0.9447,0.0553,0,normal,209.875,6.664,1
2026-01-01 00:09:10,ENG-008,MISSION-008,takeoff,0.9116,27.405,4305.979,95.37,100.583,3.904,1.391,3.89,0.2785,666.18,0.9405,0.0595,0,normal,212.487,6.555,1
2026-01-01 00:09:20,ENG-008,MISSION-008,takeoff,0.9367,27.698,4360.438,96.416,101.19,3.796,1.469,4.031,0.2759,685.374,0.9079,0.0921,0,normal,210.992,4.44,1
2026-01-01 00:09:30,ENG-008,MISSION-008,takeoff,0.9008,25.69,4312.144,92.139,99.618,3.994,1.415,3.885,0.2938,678.716,0.906,0.094,0,normal,215.032,7.665,1
2026-01-01 00:09:40,ENG-008,MISSION-008,takeoff,0.8947,28.158,4397.374,93.681,97.704,4.148,1.391,3.874,0.2634,665.833,0.944,0.056,0,normal,210.393,3.264,1
2026-01-01 00:09:50,ENG-008,MISSION-008,takeoff,0.9176,27.041,4355.489,95.411,99.433,4.084,1.388,3.988,0.2786,668.915,0.9143,0.0857,0,normal,208.811,4.946,1
2026-01-01 00:10:00,ENG-008,MISSION-008,takeoff,0.8295,28.2,4146.64,91.324,97.968,4.208,1.334,3.794,0.2677,650.108,0.9089,0.0911,0,normal,208.713,5.807,1
2026-01-01 00:10:10,ENG-008,MISSION-008,takeoff,0.9393,27.42,4421.668,92.866,100.871,3.896,1.453,4.048,0.3214,676.907,0.9384,0.0616,0,normal,211.667,4.539,1
2026-01-01 00:10:20,ENG-008,MISSION-008,takeoff,0.7607,28.936,4113.176,87.622,93.139,4.122,1.287,3.387,0.248,630.774,0.9601,0.0399,0,normal,211.234,2.098,1
2026-01-01 00:10:30,ENG-008,MISSION-008,takeoff,0.8831,25.821,4318.919,93.336,98.407,4.089,1.39,3.755,0.2779,661.945,0.9088,0.0912,0,normal,210.392,7.001,1
2026-01-01 00:10:40,ENG-008,MISSION-008,takeoff,0.8893,25.493,4246.167,93.105,97.496,3.957,1.397,3.795,0.2644,664.191,0.9537,0.0463,0,normal,209.364,7.332,1
2026-01-01 00:10:50,ENG-008,MISSION-008,takeoff,0.9029,29.162,4308.181,94.674,101.384,4.115,1.419,3.803,0.2478,670.499,0.9599,0.0401,0,normal,210.194,6.044,1
2026-01-01 00:11:00,ENG-008,MISSION-008,takeoff,0.7861,27.493,4070.489,88.313,95.396,4.292,1.3,3.504,0.2777,650.521,0.9231,0.0769,0,normal,215.077,4.346,1
2026-01-01 00:11:10,ENG-008,MISSION-008,takeoff,0.834,29.004,4243.248,91.354,96.336,3.923,1.385,3.573,0.276,650.78,0.9415,0.0585,0,normal,205.246,3.675,1
2026-01-01 00:11:20,ENG-008,MISSION-008,takeoff,0.9034,32.026,4289.728,94.784,98.712,4.045,1.38,4.004,0.3043,678.748,0.9077,0.0923,0,normal,208.423,2.12,1
2026-01-01 00:11:30,ENG-008,MISSION-008,takeoff,0.9323,27.574,4288.1,93.074,97.961,3.884,1.452,3.92,0.2647,681.011,0.9529,0.0471,0,normal,207.956,5.118,1
2026-01-01 00:11:40,ENG-008,MISSION-008,takeoff,0.865,27.544,4299.457,89.34,95.285,4.205,1.375,3.757,0.3286,661.308,0.9387,0.0613,0,normal,207.914,2.183,1
2026-01-01 00:11:50,ENG-008,MISSION-008,takeoff,0.8629,28.379,4279.859,92.275,99.119,4.241,1.368,3.902,0.2616,660.971,0.9329,0.0671,0,normal,210.704,2.509,1
2026-01-01 00:12:00,ENG-008,MISSION-008,takeoff,0.8662,26.314,4219.605,92.639,96.132,4.014,1.373,3.74,0.264,660.14,0.909,0.091,0,normal,208.129,4.957,1
2026-01-01 00:12:10,ENG-008,MISSION-008,takeoff,0.9183,27.667,4360.306,93.601,97.8,4.042,1.42,3.974,0.2713,680.26,0.9441,0.0559,0,normal,206.267,4.698,1
2026-01-01 00:12:20,ENG-008,MISSION-008,takeoff,0.9351,29.09,4390.474,95.934,96.713,3.939,1.44,4.138,0.2917,674.204,0.935,0.065,0,normal,207.1,5.859,1
2026-01-01 00:12:30,ENG-008,MISSION-008,takeoff,0.8797,27.781,4267.717,92.74,96.527,4.133,1.436,3.657,0.2186,665.571,0.9865,0.0135,0,normal,209.57,6.703,1
2026-01-01 00:12:40,ENG-008,MISSION-008,takeoff,0.8911,28.198,4359.919,92.648,95.995,4.202,1.354,3.897,0.2656,662.308,0.9299,0.0701,0,normal,209.42,5.168,1
2026-01-01 00:12:50,ENG-008,MISSION-008,takeoff,0.8617,26.161,4286.572,93.831,94.125,4.215,1.366,3.848,0.2554,657.484,0.9704,0.0296,0,normal,209.479,5.726,1
2026-01-01 00:13:00,ENG-008,MISSION-008,takeoff,0.8792,29.284,4243.545,92.45,100.571,4.207,1.378,3.829,0.2776,673.32,0.906,0.094,0,normal,206.533,5.632,1
2026-01-01 00:13:10,ENG-008,MISSION-008,takeoff,0.8952,30.092,4276.011,96.954,99.614,3.825,1.422,3.764,0.2828,671.899,0.9266,0.0734,0,normal,207.056,7.654,1
2026-01-01 00:13:20,ENG-008,MISSION-008,takeoff,0.9123,25.932,4323.644,96.354,98.796,4.09,1.385,3.935,0.2811,669.614,0.8993,0.1007,0,normal,208.735,5.734,1
2026-01-01 00:13:30,ENG-008,MISSION-008,takeoff,0.8529,29.078,4215.127,91.962,99.429,4.165,1.358,3.882,0.2785,654.384,0.9392,0.0608,0,normal,210.045,5.752,1
2026-01-01 00:13:40,ENG-008,MISSION-008,takeoff,0.9084,29.708,4332.859,92.021,99.46,4.127,1.442,3.838,0.266,664.587,0.9263,0.0737,0,normal,208.057,5.231,1
2026-01-01 00:13:50,ENG-008,MISSION-008,takeoff,0.8447,28.74,4196.88,89.217,94.95,4.097,1.348,3.772,0.2814,654.051,0.9513,0.0487,0,normal,202.972,6.897,1
2026-01-01 00:14:00,ENG-008,MISSION-008,takeoff,0.7983,28.991,4163.667,90.192,97.412,3.973,1.293,3.538,0.2269,650.525,0.9304,0.0696,0,normal,212.636,7.531,1
2026-01-01 00:14:10,ENG-008,MISSION-008,takeoff,0.9162,30.318,4338.673,94.457,101.672,3.821,1.455,4.083,0.3061,678.459,0.9233,0.0767,0,normal,208.074,4.002,1
2026-01-01 00:14:20,ENG-008,MISSION-008,takeoff,0.8938,30.891,4279.855,92.52,98.1,4.069,1.337,3.867,0.2382,673.727,0.9319,0.0681,0,normal,206.396,3.722,1
2026-01-01 00:14:30,ENG-008,MISSION-008,takeoff,0.9387,29.036,4408.407,96.834,100.039,4.073,1.406,3.895,0.3218,685.276,0.9139,0.0861,0,normal,204.785,6.844,1
2026-01-01 00:14:40,ENG-008,MISSION-008,takeoff,0.8427,27.349,4213.18,91.315,96.062,4.117,1.373,3.729,0.2867,645.787,0.9455,0.0545,0,normal,213.334,7.875,1
2026-01-01 00:14:50,ENG-008,MISSION-008,takeoff,0.9128,28.474,4367.703,93.511,103.39,4.02,1.408,3.847,0.3048,681.53,0.8903,0.1097,0,normal,208.188,3.393,1
2026-01-01 00:15:00,ENG-008,MISSION-008,takeoff,0.868,29.02,4225.923,92.239,97.622,4.166,1.364,3.794,0.2696,650.869,0.9203,0.0797,0,normal,210.216,2.909,1
2026-01-01 00:15:10,ENG-008,MISSION-008,takeoff,0.9221,27.402,4402.633,94.2,98.876,3.82,1.375,3.996,0.273,668.985,0.9515,0.0485,0,normal,205.399,6.327,1
2026-01-01 00:15:20,ENG-008,MISSION-008,takeoff,0.8868,29.666,4289.694,94.548,97.868,4.007,1.386,3.859,0.2559,670.945,0.9269,0.0731,0,normal,205.556,3.092,1
2026-01-01 00:15:30,ENG-008,MISSION-008,takeoff,0.8704,27.867,4271.18,92.676,96.703,4.202,1.348,3.861,0.2889,648.391,0.9369,0.0631,0,normal,203.419,5.84,1
2026-01-01 00:15:40,ENG-008,MISSION-008,takeoff,0.8504,31.226,4264.01,92.263,99.321,4.372,1.353,3.923,0.3112,662.441,0.9167,0.0833,0,normal,209.274,6.622,1
2026-01-01 00:15:50,ENG-008,MISSION-008,takeoff,0.8954,27.453,4244.622,95.271,101.059,4.204,1.376,3.816,0.2523,665.813,0.9561,0.0439,0,normal,210.709,3.836,1
2026-01-01 00:16:00,ENG-008,MISSION-008,takeoff,0.8822,32.035,4328.456,90.533,98.036,3.952,1.371,3.845,0.2731,663.811,0.927,0.073,0,normal,201.038,6.956,1
2026-01-01 00:16:10,ENG-008,MISSION-008,takeoff,0.8623,27.738,4315.355,96.128,94.145,4.2,1.352,3.829,0.2554,656.197,0.8921,0.1079,0,normal,204.61,2.386,1
2026-01-01 00:16:20,ENG-008,MISSION-008,takeoff,0.9185,26.769,4280.87,92.499,100.022,3.997,1.441,4.013,0.3106,658.672,0.9192,0.0808,0,normal,210.086,5.883,1
2026-01-01 00:16:30,ENG-008,MISSION-008,takeoff,0.9035,30.63,4351.625,91.324,94.695,4.066,1.459,3.98,0.2522,666.577,0.9584,0.0416,0,normal,203.86,6.254,1
2026-01-01 00:16:40,ENG-008,MISSION-008,takeoff,0.8149,28.113,4120.177,90.151,96.059,3.995,1.319,3.625,0.2763,651.749,0.9214,0.0786,0,normal,203.88,5.895,1
2026-01-01 00:16:50,ENG-008,MISSION-008,takeoff,0.8573,29.69,4241.286,91.085,98.164,4.344,1.398,3.638,0.2753,668.537,0.9285,0.0715,0,normal,206.037,2.079,1
2026-01-01 00:17:00,ENG-008,MISSION-008,takeoff,0.899,29.532,4322.092,97.538,97.249,3.877,1.361,3.947,0.2812,675.453,0.91,0.09,0,normal,208.599,5.237,1
2026-01-01 00:17:10,ENG-008,MISSION-008,takeoff,0.8584,27.852,4264.051,90.936,98.391,4.046,1.388,3.784,0.2903,671.569,0.916,0.084,0,normal,206.158,5.788,1
2026-01-01 00:17:20,ENG-008,MISSION-008,takeoff,0.8418,26.465,4197.629,90.575,96.907,4.068,1.359,3.894,0.303,653.285,0.9168,0.0832,0,normal,205.089,5.607,0
2026-01-01 00:17:30,ENG-008,MISSION-008,takeoff,0.8333,28.922,4164.921,91.053,93.896,4.123,1.305,3.702,0.2485,645.223,0.9319,0.0681,0,normal,210.02,5.229,1
2026-01-01 00:17:40,ENG-008,MISSION-008,takeoff,0.8393,30.167,4272.782,93.683,95.587,4.314,1.332,3.706,0.268,654.865,0.9571,0.0429,0,normal,203.73,6.052,1
2026-01-01 00:17:50,ENG-008,MISSION-008,takeoff,0.8981,29.03,4229.984,96.068,99.493,4.009,1.379,3.88,0.2691,680.852,0.9191,0.0809,0,normal,201.644,7.633,1
2026-01-01 00:18:00,ENG-008,MISSION-008,takeoff,0.8688,29.398,4259.872,92.873,99.928,4.258,1.378,3.612,0.3211,661.524,0.9424,0.0576,0,normal,204.239,6.716,1
2026-01-01 00:18:10,ENG-008,MISSION-008,takeoff,0.8217,30.255,4184.924,89.042,96.33,4.154,1.34,3.66,0.2433,641.159,0.9075,0.0925,0,normal,203.176,2.446,1
2026-01-01 00:18:20,ENG-008,MISSION-008,takeoff,0.8506,27.481,4246.513,88.798,96.645,4.17,1.346,3.69,0.2866,651.706,0.9404,0.0596,0,normal,202.855,3.704,1
2026-01-01 00:18:30,ENG-008,MISSION-008,takeoff,0.8633,29.006,4300.81,91.883,97.27,4.12,1.333,3.578,0.2814,666.202,0.8725,0.1275,0,normal,204.084,2.628,1
2026-01-01 00:18:40,ENG-008,MISSION-008,takeoff,0.8946,31.291,4257.946,90.25,99.898,4.097,1.341,3.889,0.2636,670.101,0.9418,0.0582,0,normal,205.046,3.336,1
2026-01-01 00:18:50,ENG-008,MISSION-008,takeoff,0.8383,29.028,4198.758,89.586,97.337,4.146,1.335,3.707,0.2916,652.927,0.9168,0.0832,0,normal,201.969,3.409,1
2026-01-01 00:19:00,ENG-008,MISSION-008,takeoff,0.8137,29.919,4159.153,86.647,97.158,4.36,1.329,3.419,0.2194,641.126,0.9579,0.0421,0,normal,201.665,5.983,1
2026-01-01 00:19:10,ENG-008,MISSION-008,takeoff,0.8856,29.071,4279.539,94.84,98.486,3.88,1.419,3.814,0.3341,662.956,0.8868,0.1132,0,normal,197.176,7.92,1
2026-01-01 00:19:20,ENG-008,MISSION-008,takeoff,0.8905,29.428,4322.324,91.358,97.481,4.149,1.389,3.946,0.2664,663.68,0.9379,0.0621,0,normal,201.298,3.713,1
2026-01-01 00:19:30,ENG-008,MISSION-008,takeoff,0.9264,29.837,4455.694,97.096,100.074,4.292,1.394,3.925,0.2709,677.214,0.9152,0.0848,0,normal,205.455,4.998,1
2026-01-01 00:19:40,ENG-008,MISSION-008,takeoff,0.9205,28.308,4374.402,95.47,99.979,3.954,1.441,3.907,0.2636,678.011,0.9113,0.0887,0,normal,202.556,6.249,1
2026-01-01 00:19:50,ENG-008,MISSION-008,takeoff,0.8535,31.733,4272.556,92.461,99.337,4.205,1.37,3.724,0.3026,652.15,0.9056,0.0944,0,normal,202.116,3.583,1
2026-01-01 00:20:00,ENG-008,MISSION-008,takeoff,0.9034,30.86,4350.803,95.67,101.235,3.935,1.389,4.01,0.3029,675.667,0.9104,0.0896,0,normal,203.069,2.159,1
2026-01-01 00:20:10,ENG-008,MISSION-008,takeoff,0.9039,31.557,4373.707,93.622,100.93,4.066,1.35,4.063,0.3166,663.87,0.9226,0.0774,0,normal,201.275,3.277,1
2026-01-01 00:20:20,ENG-008,MISSION-008,takeoff,0.8468,29.837,4165.723,92.42,97.492,3.995,1.332,3.86,0.2983,651.617,0.9037,0.0963,0,normal,207.491,2.127,1
2026-01-01 00:20:30,ENG-008,MISSION-008,takeoff,0.8846,28.085,4305.727,92.05,100.778,4.226,1.381,3.907,0.2527,663.003,0.918,0.082,0,normal,200.086,6.489,1
2026-01-01 00:20:40,ENG-008,MISSION-008,takeoff,0.8689,29.548,4210.425,94.087,98.61,4.196,1.362,3.938,0.2572,663.8,0.9492,0.0508,0,normal,203.946,3.47,1
2026-01-01 00:20:50,ENG-008,MISSION-008,takeoff,0.877,30.708,4347.944,95.264,101.715,3.854,1.39,3.743,0.3166,673.932,0.9351,0.0649,0,normal,204.778,6.135,1
2026-01-01 00:21:00,ENG-008,MISSION-008,takeoff,0.8665,31.07,4263.257,92.415,100.324,4.088,1.373,3.918,0.2917,656.066,0.8992,0.1008,0,normal,200.747,2.144,1
2026-01-01 00:21:10,ENG-008,MISSION-008,takeoff,0.9304,30.11,4368.703,97.984,97.639,4.01,1.354,4.097,0.3141,685.506,0.9038,0.0962,0,normal,203.962,7.242,1
2026-01-01 00:21:20,ENG-008,MISSION-008,takeoff,0.9154,28.766,4360.314,94.288,97.0,4.123,1.399,3.717,0.2793,665.581,0.9473,0.0527,0,normal,199.238,2.048,1
2026-01-01 00:21:30,ENG-008,MISSION-008,takeoff,0.9159,31.453,4279.67,95.984,103.329,4.256,1.412,4.004,0.2794,681.145,0.9261,0.0739,0,normal,199.324,4.946,1
2026-01-01 00:21:40,ENG-008,MISSION-008,takeoff,0.9276,30.096,4282.508,94.953,101.606,3.957,1.449,4.178,0.2728,675.556,0.937,0.063,0,normal,202.475,6.519,1
2026-01-01 00:21:50,ENG-008,MISSION-008,takeoff,0.8571,29.872,4227.057,92.057,98.487,4.15,1.322,3.84,0.2811,650.242,0.9193,0.0807,0,normal,200.019,3.931,1
2026-01-01 00:22:00,ENG-008,MISSION-008,takeoff,0.8723,30.542,4241.027,92.177,102.723,3.768,1.35,3.97,0.3055,671.462,0.9225,0.0775,0,normal,204.299,7.479,1
2026-01-01 00:22:10,ENG-008,MISSION-008,takeoff,0.8987,30.753,4299.235,95.206,96.103,4.202,1.398,3.906,0.2819,665.518,0.9151,0.0849,0,normal,203.642,4.599,1
2026-01-01 00:22:20,ENG-008,MISSION-008,takeoff,0.8473,30.301,4200.985,90.33,96.803,3.893,1.326,3.723,0.3098,652.909,0.8988,0.1012,0,normal,198.547,6.753,1
2026-01-01 00:22:30,ENG-008,MISSION-008,takeoff,0.9226,31.447,4361.002,95.62,101.429,3.912,1.421,3.971,0.2858,678.231,0.9156,0.0844,0,normal,198.305,7.685,1
2026-01-01 00:22:40,ENG-008,MISSION-008,takeoff,0.8589,31.458,4258.858,94.113,98.157,4.111,1.366,3.794,0.2509,654.65,0.9258,0.0742,0,normal,196.417,6.836,1
2026-01-01 00:22:50,ENG-008,MISSION-008,takeoff,0.8104,31.254,4172.498,89.012,99.048,4.192,1.343,3.593,0.2695,646.227,0.9031,0.0969,0,normal,203.268,2.341,1
2026-01-01 00:23:00,ENG-008,MISSION-008,takeoff,0.8641,29.82,4239.533,94.209,102.378,3.963,1.425,3.817,0.2644,659.219,0.911,0.089,0,normal,199.52,2.946,1
2026-01-01 00:23:10,ENG-008,MISSION-008,takeoff,0.865,29.839,4280.679,94.534,99.973,4.309,1.359,3.824,0.2539,669.399,0.9288,0.0712,0,normal,202.363,6.911,1
2026-01-01 00:23:20,ENG-008,MISSION-008,takeoff,0.8938,30.358,4271.032,92.338,95.99,4.047,1.377,3.919,0.2727,655.439,0.9304,0.0696,0,normal,203.083,7.934,1
2026-01-01 00:23:30,ENG-008,MISSION-008,takeoff,0.7927,31.483,4189.321,89.287,99.578,4.324,1.34,3.79,0.2898,635.016,0.9175,0.0825,0,normal,201.326,3.087,1
2026-01-01 00:23:40,ENG-008,MISSION-008,takeoff,0.8865,29.33,4297.551,92.261,99.068,3.965,1.43,3.953,0.2687,668.891,0.9279,0.0721,0,normal,194.237,4.626,1
2026-01-01 00:23:50,ENG-008,MISSION-008,takeoff,0.887,31.084,4270.142,93.666,98.23,4.461,1.403,3.853,0.2511,669.845,0.9338,0.0662,0,normal,202.435,7.301,1
2026-01-01 00:24:00,ENG-008,MISSION-008,takeoff,0.9352,30.968,4375.824,94.189,98.322,3.969,1.445,4.027,0.2921,681.449,0.8991,0.1009,0,normal,199.074,5.438,1
2026-01-01 00:24:10,ENG-008,MISSION-008,takeoff,0.865,31.38,4211.909,94.813,99.561,4.037,1.36,3.954,0.2954,651.881,0.8863,0.1137,0,normal,197.171,6.704,1
2026-01-01 00:24:20,ENG-008,MISSION-008,takeoff,0.8892,31.193,4250.583,93.365,97.428,4.052,1.392,3.883,0.2978,668.992,0.8813,0.1187,0,normal,197.898,3.635,1
2026-01-01 00:24:30,ENG-008,MISSION-008,takeoff,0.8709,31.313,4270.517,91.236,97.811,4.057,1.363,3.694,0.2658,652.165,0.9149,0.0851,0,normal,195.755,5.083,1
2026-01-01 00:24:40,ENG-008,MISSION-008,takeoff,0.8797,30.323,4244.273,94.398,96.893,4.162,1.34,3.804,0.2809,680.606,0.9052,0.0948,0,normal,197.591,3.347,1
2026-01-01 00:24:50,ENG-008,MISSION-008,takeoff,0.857,28.909,4292.864,90.584,97.478,4.134,1.36,3.825,0.2424,661.172,0.9234,0.0766,0,normal,194.256,7.512,1
2026-01-01 00:25:00,ENG-008,MISSION-008,climb,0.8632,30.348,4217.75,92.69,98.092,4.04,1.369,3.732,0.2504,656.311,0.9147,0.0853,0,normal,198.964,2.676,1
2026-01-01 00:25:10,ENG-008,MISSION-008,climb,0.7682,31.697,4114.506,90.415,93.453,4.215,1.292,3.508,0.2271,647.949,0.9283,0.0717,0,normal,199.376,7.32,1
2026-01-01 00:25:20,ENG-008,MISSION-008,climb,0.7788,32.569,4072.106,91.079,96.218,4.073,1.33,3.602,0.3145,652.226,0.8931,0.1069,0,normal,201.773,4.459,1
2026-01-01 00:25:30,ENG-008,MISSION-008,climb,0.817,31.027,4199.95,92.555,98.247,4.115,1.349,3.663,0.296,657.045,0.9157,0.0843,0,normal,194.048,4.083,1
2026-01-01 00:25:40,ENG-008,MISSION-008,climb,0.7574,33.051,4089.97,88.215,95.773,3.894,1.299,3.338,0.2671,642.868,0.8946,0.1054,0,normal,193.073,7.461,1
2026-01-01 00:25:50,ENG-008,MISSION-008,climb,0.8381,31.329,4125.746,91.945,102.772,3.918,1.329,3.734,0.3112,652.212,0.8965,0.1035,0,normal,193.368,2.042,1
2026-01-01 00:26:00,ENG-008,MISSION-008,climb,0.7932,30.684,4156.899,90.785,95.707,4.164,1.314,3.583,0.2569,649.623,0.9055,0.0945,0,normal,196.023,6.668,1
2026-01-01 00:26:10,ENG-008,MISSION-008,climb,0.7972,31.321,4149.195,89.676,96.599,4.147,1.304,3.537,0.2176,640.074,0.9044,0.0956,0,normal,195.29,6.77,1
2026-01-01 00:26:20,ENG-008,MISSION-008,climb,0.7851,30.999,4132.038,90.239,98.093,4.37,1.302,3.586,0.2878,646.636,0.9269,0.0731,0,normal,194.797,3.327,1
2026-01-01 00:26:30,ENG-008,MISSION-008,climb,0.7865,33.554,4120.611,87.041,94.934,4.309,1.305,3.544,0.2488,642.295,0.9274,0.0726,0,normal,199.444,3.208,1
2026-01-01 00:26:40,ENG-008,MISSION-008,climb,0.7733,31.025,4092.362,88.342,96.512,4.293,1.31,3.462,0.2322,644.29,0.9448,0.0552,0,normal,197.357,3.907,1
2026-01-01 00:26:50,ENG-008,MISSION-008,climb,0.8133,31.045,4091.754,92.499,95.142,4.079,1.332,3.608,0.2626,650.317,0.924,0.076,0,normal,195.615,4.136,1
2026-01-01 00:27:00,ENG-008,MISSION-008,climb,0.7256,30.271,4013.109,86.238,92.674,4.347,1.244,3.303,0.2897,626.937,0.9244,0.0756,0,normal,197.646,3.73,1
2026-01-01 00:27:10,ENG-008,MISSION-008,climb,0.8135,32.546,4156.319,91.096,98.331,4.059,1.328,3.679,0.2811,643.434,0.8944,0.1056,0,normal,192.602,3.126,1
2026-01-01 00:27:20,ENG-008,MISSION-008,climb,0.7969,29.74,4121.83,94.135,95.305,4.119,1.33,3.537,0.3367,634.338,0.8933,0.1067,0,normal,194.015,3.185,1
2026-01-01 00:27:30,ENG-008,MISSION-008,climb,0.8569,29.668,4200.987,91.533,97.606,3.837,1.376,3.721,0.2792,652.024,0.9101,0.0899,0,normal,193.325,4.795,1
2026-01-01 00:27:40,ENG-008,MISSION-008,climb,0.8154,29.586,4206.299,90.848,93.595,4.139,1.302,3.606,0.2442,630.056,0.9002,0.0998,0,normal,195.342,5.665,1
2026-01-01 00:27:50,ENG-008,MISSION-008,climb,0.7444,29.79,4058.208,84.445,97.377,4.239,1.28,3.268,0.2947,628.646,0.9261,0.0739,0,normal,198.55,6.654,1
2026-01-01 00:28:00,ENG-008,MISSION-008,climb,0.7929,31.826,4110.54,90.54,97.942,4.212,1.275,3.529,0.2467,643.679,0.9126,0.0874,0,normal,196.03,6.137,1
2026-01-01 00:28:10,ENG-008,MISSION-008,climb,0.8419,31.521,4157.213,92.623,98.592,4.137,1.336,3.698,0.2685,645.701,0.9352,0.0648,0,normal,196.543,5.799,0
2026-01-01 00:28:20,ENG-008,MISSION-008,climb,0.7777,29.806,4071.818,90.248,94.69,3.978,1.302,3.533,0.2398,649.321,0.9114,0.0886,0,normal,196.384,3.586,1
2026-01-01 00:28:30,ENG-008,MISSION-008,climb,0.7584,31.456,4056.463,91.361,92.112,4.31,1.306,3.625,0.2564,641.498,0.9099,0.0901,0,normal,192.936,2.838,1
2026-01-01 00:28:40,ENG-008,MISSION-008,climb,0.8184,31.817,4216.232,91.587,97.985,4.177,1.355,3.687,0.2507,649.067,0.929,0.071,0,normal,191.275,3.129,1
2026-01-01 00:28:50,ENG-008,MISSION-008,climb,0.7817,31.518,4105.215,89.62,97.198,4.309,1.285,3.563,0.284,645.541,0.8941,0.1059,0,normal,197.355,7.049,1
2026-01-01 00:29:00,ENG-008,MISSION-008,climb,0.7618,28.425,4063.048,89.728,91.395,3.954,1.302,3.534,0.272,633.178,0.9183,0.0817,0,normal,193.803,5.222,1
2026-01-01 00:29:10,ENG-008,MISSION-008,climb,0.7327,32.645,4054.427,86.016,91.681,4.263,1.263,3.41,0.2454,630.677,0.9416,0.0584,0,normal,197.487,5.315,1
2026-01-01 00:29:20,ENG-008,MISSION-008,climb,0.8007,32.367,4167.757,91.073,96.79,4.323,1.326,3.657,0.2622,641.917,0.9219,0.0781,0,normal,195.741,7.778,1
2026-01-01 00:29:30,ENG-008,MISSION-008,climb,0.7295,31.607,4018.487,92.408,95.325,4.054,1.255,3.349,0.2662,633.246,0.8941,0.1059,0,normal,193.989,2.068,1
2026-01-01 00:29:40,ENG-008,MISSION-008,climb,0.8137,33.212,4195.862,93.822,97.051,4.312,1.309,3.624,0.2706,641.372,0.9343,0.0657,0,normal,201.825,7.053,1
2026-01-01 00:29:50,ENG-008,MISSION-008,climb,0.7953,33.027,4153.185,92.911,92.233,4.309,1.343,3.508,0.3006,658.168,0.9024,0.0976,0,normal,193.264,7.873,1
2026-01-01 00:30:00,ENG-008,MISSION-008,climb,0.7457,29.913,4078.342,88.421,94.856,4.306,1.295,3.446,0.2908,627.99,0.9198,0.0802,0,normal,189.533,3.161,1
2026-01-01 00:30:10,ENG-008,MISSION-008,climb,0.8237,32.861,4181.31,89.604,97.591,4.043,1.356,3.634,0.2878,641.087,0.9175,0.0825,0,normal,192.238,4.626,1
2026-01-01 00:30:20,ENG-008,MISSION-008,climb,0.7754,30.838,4071.112,88.417,93.187,4.092,1.323,3.647,0.2541,628.715,0.9189,0.0811,0,normal,192.659,5.933,1
2026-01-01 00:30:30,ENG-008,MISSION-008,climb,0.7555,30.304,4053.95,92.184,95.109,4.236,1.277,3.505,0.2503,636.345,0.9132,0.0868,0,normal,190.936,7.707,1
2026-01-01 00:30:40,ENG-008,MISSION-008,climb,0.7353,32.225,4057.065,87.089,93.601,4.344,1.274,3.604,0.2267,629.725,0.9141,0.0859,0,normal,193.453,6.428,1
2026-01-01 00:30:50,ENG-008,MISSION-008,climb,0.7453,30.843,4091.677,90.393,91.416,4.439,1.262,3.522,0.301,625.063,0.8878,0.1122,0,normal,190.622,4.552,1
2026-01-01 00:31:00,ENG-008,MISSION-008,climb,0.7916,33.065,4153.126,88.744,97.286,4.211,1.33,3.774,0.3359,649.721,0.8902,0.1098,0,normal,197.852,5.404,1
2026-01-01 00:31:10,ENG-008,MISSION-008,climb,0.773,32.246,4087.605,90.235,98.172,4.061,1.338,3.707,0.2314,640.774,0.8871,0.1129,0,normal,192.31,4.242,1
2026-01-01 00:31:20,ENG-008,MISSION-008,climb,0.7771,33.585,4131.842,90.479,98.784,4.331,1.327,3.507,0.2906,644.647,0.9016,0.0984,0,normal,191.086,5.159,1
2026-01-01 00:31:30,ENG-008,MISSION-008,climb,0.7704,31.684,4065.709,87.999,97.48,4.406,1.305,3.648,0.2888,632.687,0.9044,0.0956,0,normal,194.44,4.863,1
2026-01-01 00:31:40,ENG-008,MISSION-008,climb,0.8539,33.188,4270.872,90.58,98.695,4.128,1.332,3.857,0.2851,657.985,0.8987,0.1013,0,normal,192.871,2.128,0
2026-01-01 00:31:50,ENG-008,MISSION-008,climb,0.8239,31.472,4235.957,90.43,96.744,4.181,1.324,3.522,0.3048,657.41,0.8925,0.1075,0,normal,188.852,5.149,1
